Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,State/Province,County,City,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Sex,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
28116.1909,Bacteroides ovatus BFG-383,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,BFG-383,,,,,,,,,,,,,,,,,,,,Good,2022-08-30T00:00:00Z,,,PRJNA646575,SAMN30323316,GCA_024792825.1,,JANUNT000000000,,WGS,Oxford Nanopore GridION,137x,Flye v. 2.7,,3,6,6736595,41.98183,1,6154354,74,15,,5998,99.6,97.6,4,100,,,,2/2/06,2006,,USA,,,,North America,USA: Bethesda,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-10-16T14:26:22.720Z,2022-10-16T14:26:22.720Z
28116.1904,Bacteroides ovatus BFG-417,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,BFG-417,,,,,,,,,,,,,,,,,,,,Good,2022-08-30T00:00:00Z,,,PRJNA646575,SAMN30323337,GCA_024791665.1,,JANUMQ000000000,,WGS,Oxford Nanopore GridION,18x,Flye v. 2.7,,1,7,7021774,42.1188,1,6802623,76,13,,8602,99.3,87,20,100,,,,4/18/00,2000,,USA,,,,North America,USA: Bethesda,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-10-16T14:18:17.291Z,2022-10-16T14:18:17.291Z
28116.1908,Bacteroides ovatus BFG-424,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,BFG-424,,,,,,,,,,,,,,,,,,,,Good,2022-08-30T00:00:00Z,,,PRJNA646575,SAMN30323341,GCA_024792765.1,,JANUNV000000000,,WGS,Oxford Nanopore GridION,301x,Flye v. 2.7,,3,5,7280778,42.062897,1,3982525,72,15,,6558,99.3,95.9,7.6,99.6,,,,9/15/00,2000,,USA,,,,North America,USA: Bethesda,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-10-16T14:25:35.816Z,2022-10-16T14:25:35.816Z
28116.19,Bacteroides ovatus BFG-445,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,BFG-445,,,,,,,,,,,,,,,,,,,,Good,2022-08-30T00:00:00Z,,,PRJNA646575,SAMN30323353,GCA_024790825.1,,JANULJ000000000,,WGS,Oxford Nanopore GridION,194x,Flye v. 2.7,,1,12,6897577,42.266552,1,5016574,72,5,,6814,99.3,93.5,12.2,99.8,,,,11/29/04,2004,,USA,,,,North America,USA: Bethesda,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-10-16T14:11:01.810Z,2022-10-16T14:11:01.810Z
28116.1841,Bacteroides ovatus BFG-464,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,Complete,BFG-464,,,,,,,,,,,,,,,,,,,,Good,2022-08-29T00:00:00Z,,,PRJNA646575,SAMN30323368,GCA_024758285.1,,CP103071,,Complete,Oxford Nanopore GridION,71x,Flye v. 2.7,,,1,6835259,42.20301,1,6835259,78,15,,6739,98.9,91.5,4,100,,,,4/16/02,2002,,USA,,,,North America,USA: Bethesda,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-09-02T20:06:54.744Z,2022-09-02T20:06:54.744Z
28116.1842,Bacteroides ovatus BFG-465,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,Complete,BFG-465,,,,,,,,,,,,,,,,,,,,Good,2022-08-29T00:00:00Z,,,PRJNA646575,SAMN30323369,GCA_024758985.1,,CP103080,,Complete,Oxford Nanopore GridION,63x,Flye v. 2.7,,,1,6838003,42.197514,1,6838003,78,15,,6876,99.3,93,14.3,99.8,,,,5/8/02,2002,,USA,,,,North America,USA: Bethesda,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-09-02T20:07:53.023Z,2022-09-02T20:07:53.023Z
28116.1895,Bacteroides ovatus BFG-466,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,BFG-466,,,,,,,,,,,,,,,,,,,,Good,2022-08-30T00:00:00Z,,,PRJNA646575,SAMN30323370,GCA_024789165.1,,JANUJW000000000,,WGS,Oxford Nanopore GridION,135x,Flye v. 2.7,,4,7,7389056,42.100586,1,7228987,74,15,,6726,99.1,96.2,5.2,99.6,,,,3/15/04,2004,,USA,,,,North America,USA: Bethesda,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-10-16T14:16:36.375Z,2022-10-16T14:16:36.375Z
28116.1886,Bacteroides ovatus BFG-468,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,BFG-468,,,,,,,,,,,,,,,,,,,,Good,2022-08-30T00:00:00Z,,,PRJNA646575,SAMN30323372,GCA_024787785.1,,JANUIF000000000,,WGS,Oxford Nanopore GridION,34x,Flye v. 2.7,,1,4,6844117,42.11658,1,4318645,71,8,,9602,99.4,82.2,35.8,99.6,,,,3/26/02,2002,,USA,,,,North America,USA: Bethesda,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-10-16T14:07:20.281Z,2022-10-16T14:07:20.281Z
28116.1899,Bacteroides ovatus BFG-472,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,BFG-472,,,,,,,,,,,,,,,,,,,,Good,2022-08-30T00:00:00Z,,,PRJNA646575,SAMN30323377,GCA_024790715.1,,JANULG000000000,,WGS,Oxford Nanopore GridION,75x,Flye v. 2.7,,2,5,6885165,42.07597,1,6806968,71,8,,8736,99.4,84.4,28.6,99.8,,,,12/3/02,2002,,USA,,,,North America,USA: Bethesda,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-10-16T14:10:59.022Z,2022-10-16T14:10:59.022Z
28116.1903,Bacteroides ovatus BFG-476,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,BFG-476,,,,,,,,,,,,,,,,,,,,Good,2022-08-30T00:00:00Z,,,PRJNA646575,SAMN30323380,GCA_024791485.1,,JANUMI000000000,,WGS,Oxford Nanopore GridION,240x,Flye v. 2.7,,2,4,7015490,42.02435,1,6966470,72,15,,5882,99.6,97.4,3.2,99.8,,,,12/10/04,2004,,USA,,,,North America,USA: Bethesda,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-10-16T14:19:18.323Z,2022-10-16T14:19:18.323Z
28116.1894,Bacteroides ovatus BFG-553,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,BFG-553,,,,,,,,,,,,,,,,,,,,Good,2022-08-30T00:00:00Z,,,PRJNA646575,SAMN30323442,GCA_024789185.1,,JANUJX000000000,,WGS,Oxford Nanopore GridION,67x,Flye v. 2.7,,1,5,6645207,41.753162,1,6606015,78,15,,5989,99.3,96.7,5.2,99.8,,,,11/16/99,1999,,USA,,,,North America,USA: Bethesda,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-10-16T14:10:19.548Z,2022-10-16T14:10:19.548Z
28116.1888,Bacteroides ovatus BFG-623,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,BFG-623,,,,,,,,,,,,,,,,,,,,Good,2022-08-30T00:00:00Z,,,PRJNA646575,SAMN30323496,GCA_024788555.1,,JANUJD000000000,,WGS,Oxford Nanopore GridION,189x,Flye v. 2.7,,2,4,7169583,41.847008,1,7075704,72,15,,5904,99.5,98.6,0.4,100,,,,2/21/18,2018,,USA,,,,North America,USA: Bethesda,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-10-16T14:07:53.185Z,2022-10-16T14:07:53.185Z
28116.1896,Bacteroides ovatus BFG-627,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,BFG-627,,,,,,,,,,,,,,,,,,,,Good,2022-08-30T00:00:00Z,,,PRJNA646575,SAMN30323500,GCA_024789695.1,,JANUKI000000000,,WGS,Oxford Nanopore GridION,182x,Flye v. 2.7,,2,4,7593351,42.076878,1,7577973,90,16,,6385,99.4,98.4,,100,,,,4/26/18,2018,,USA,,,,North America,USA: Bethesda,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-10-16T14:16:42.513Z,2022-10-16T14:16:42.513Z
28116.189,Bacteroides ovatus BFG-632,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,BFG-632,,,,,,,,,,,,,,,,,,,,Good,2022-08-30T00:00:00Z,,,PRJNA646575,SAMN30323504,GCA_024788745.1,,JANUJG000000000,,WGS,Oxford Nanopore GridION,62x,Flye v. 2.7,,2,7,7973686,42.643353,2,2051330,86,15,,7562,99.3,96.3,4,99.6,,,,7/15/18,2018,,USA,,,,North America,USA: Bethesda,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-10-16T14:08:47.067Z,2022-10-16T14:08:47.067Z
28116.1889,Bacteroides ovatus BFG-636,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,BFG-636,,,,,,,,,,,,,,,,,,,,Good,2022-08-30T00:00:00Z,,,PRJNA646575,SAMN30323506,GCA_024788605.1,,JANUJC000000000,,WGS,Oxford Nanopore GridION,63x,Flye v. 2.7,,1,13,7033756,41.937492,1,6027202,71,14,,6431,99.3,97.3,3.6,100,,,,8/28/18,2018,,USA,,,,North America,USA: Bethesda,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-10-16T14:09:27.828Z,2022-10-16T14:09:27.828Z
28116.2503,Bacteroides ovatus bin.362,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,bin.362,,,,,,,,,,,,,,,,,,,,Good,2024-03-07T00:00:00Z,38014294,,PRJNA1033532,SAMN38172281,GCA_037070075.1,,JBAMPH000000000,,,Oxford Nanopore PromethION,30x,Flye v. 2.9,,,74,4602029,41.83068,13,127973,53,6,,3840,89.8,87.6,20,16.7,,human gut,,1/26/21,2021,,Austria,,,,Europe,Austria: Vienna,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-03-20T22:04:43.284Z,2024-03-20T22:04:43.284Z
28116.1772,Bacteroides ovatus BJH_167,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,BJH_167,,,,,,,,,,,,,,,,,,,,Good,2022-01-10T00:00:00Z,,,PRJNA745162,SAMN20148135,GCA_021411815.1,,JAHYPW000000000,,WGS,Illumina NextSeq,67x,Unicycler v. 0.4.7,,,138,7008648,41.98075,19,129933,71,2,,5855,97.05,95.36,,99.78,,,,,,,USA,Missouri,,,North America,"USA: St. Louis, MO",,Homo sapiens,Human,,,,Human,,,,sample_type:single cell,,2022-02-02T19:57:48.414Z,2022-02-02T19:57:48.414Z
28116.1771,Bacteroides ovatus BJH_170,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,BJH_170,,,,,,,,,,,,,,,,,,,,Good,2022-01-10T00:00:00Z,,,PRJNA745162,SAMN20148138,GCA_021411705.1,,JAHYPS000000000,,WGS,Illumina NextSeq,71x,Unicycler v. 0.4.7,,,143,7044015,41.77105,10,203143,70,4,,5816,97.23,95.84,0.22,99.78,,,,,,,USA,Missouri,,,North America,"USA: St. Louis, MO",,Homo sapiens,Human,,,,Human,,,,sample_type:single cell,,2022-02-02T19:57:30.273Z,2022-02-02T19:57:30.273Z
28116.177,Bacteroides ovatus BJH_175,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,BJH_175,,,,,,,,,,,,,,,,,,,,Good,2022-01-10T00:00:00Z,,,PRJNA745162,SAMN20148142,GCA_021411645.1,,JAHYPO000000000,,WGS,Illumina NextSeq,59x,Unicycler v. 0.4.7,,,57,6457778,41.520164,8,275322,76,5,,5146,97.41,95.96,,99.78,,,,,,,USA,Missouri,,,North America,"USA: St. Louis, MO",,Homo sapiens,Human,,,,Human,,,,sample_type:single cell,,2022-02-02T19:54:17.002Z,2022-02-02T19:54:17.002Z
28116.1769,Bacteroides ovatus BJH_18,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,BJH_18,,,,,,,,,,,,,,,,,,,,Good,2022-01-10T00:00:00Z,,,PRJNA745162,SAMN20148023,GCA_021411555.1,,JAHYPJ000000000,,WGS,Illumina NextSeq,62x,Unicycler v. 0.4.7,,,144,7061808,42.239666,12,213868,70,3,,5896,97.23,95.72,,99.78,,,,,,,USA,Missouri,,,North America,"USA: St. Louis, MO",,Homo sapiens,Human,,,,Human,,,,sample_type:single cell,,2022-02-02T19:50:08.944Z,2022-02-02T19:50:08.944Z
28116.1768,Bacteroides ovatus BJH_205,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,BJH_205,,,,,,,,,,,,,,,,,,,,Good,2022-01-10T00:00:00Z,,,PRJNA745162,SAMN20148169,GCA_021411085.1,,JAHYOK000000000,,WGS,Illumina NextSeq,45x,Unicycler v. 0.4.7,,,156,6465296,41.88161,12,181175,63,1,,5314,97.35,95.84,0.22,99.78,,,,,,,USA,Missouri,,,North America,"USA: St. Louis, MO",,Homo sapiens,Human,,,,Human,,,,sample_type:single cell,,2022-02-02T19:42:47.117Z,2022-02-02T19:42:47.117Z
28116.1767,Bacteroides ovatus BJH_27,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,BJH_27,,,,,,,,,,,,,,,,,,,,Good,2022-01-10T00:00:00Z,,,PRJNA745162,SAMN20148029,GCA_021410745.1,,JAHYNV000000000,,WGS,Illumina NextSeq,123x,Unicycler v. 0.4.7,,,120,7023108,41.927677,10,185138,77,5,,5820,97.29,95.72,,99.78,,,,,,,USA,Missouri,,,North America,"USA: St. Louis, MO",,Homo sapiens,Human,,,,Human,,,,sample_type:single cell,,2022-02-02T19:39:12.107Z,2022-02-02T19:39:12.107Z
28116.1766,Bacteroides ovatus BJH_28,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,BJH_28,,,,,,,,,,,,,,,,,,,,Good,2022-01-10T00:00:00Z,,,PRJNA745162,SAMN20148030,GCA_021410685.1,,JAHYNU000000000,,WGS,Illumina NextSeq,72x,Unicycler v. 0.4.7,,,107,6682928,42.263,11,215485,62,3,,5702,97.59,96.08,,99.78,,,,,,,USA,Missouri,,,North America,"USA: St. Louis, MO",,Homo sapiens,Human,,,,Human,,,,sample_type:single cell,,2022-02-02T19:35:45.047Z,2022-02-02T19:35:45.047Z
28116.1765,Bacteroides ovatus BJH_39,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,BJH_39,,,,,,,,,,,,,,,,,,,,Good,2022-01-10T00:00:00Z,,,PRJNA745162,SAMN20148039,GCA_021410535.1,,JAHYNK000000000,,WGS,Illumina NextSeq,130x,Unicycler v. 0.4.7,,,81,6807008,41.65169,10,213630,80,5,,5557,97.29,95.84,0.22,99.78,,,,,,,USA,Missouri,,,North America,"USA: St. Louis, MO",,Homo sapiens,Human,,,,Human,,,,sample_type:single cell,,2022-02-02T19:35:11.819Z,2022-02-02T19:35:11.819Z
28116.1764,Bacteroides ovatus BJH_42,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,BJH_42,,,,,,,,,,,,,,,,,,,,Good,2022-01-10T00:00:00Z,,,PRJNA745162,SAMN20148042,GCA_021410395.1,,JAHYNG000000000,,WGS,Illumina NextSeq,59x,Unicycler v. 0.4.7,,,69,6433352,42.181744,8,300591,65,3,,5224,97.29,95.9,0.44,99.56,,,,,,,USA,Missouri,,,North America,"USA: St. Louis, MO",,Homo sapiens,Human,,,,Human,,,,sample_type:single cell,,2022-02-02T19:32:05.682Z,2022-02-02T19:32:05.682Z
28116.1763,Bacteroides ovatus BJH_46,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,BJH_46,,,,,,,,,,,,,,,,,,,,Good,2022-01-10T00:00:00Z,,,PRJNA745162,SAMN20148046,GCA_021410365.1,,JAHYNC000000000,,WGS,Illumina NextSeq,121x,Unicycler v. 0.4.7,,,118,6608360,41.98223,12,175935,65,3,,5419,97.23,95.78,0.22,99.78,,,,,,,USA,Missouri,,,North America,"USA: St. Louis, MO",,Homo sapiens,Human,,,,Human,,,,sample_type:single cell,,2022-02-02T19:28:30.476Z,2022-02-02T19:28:30.476Z
28116.1762,Bacteroides ovatus BJH_47,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,BJH_47,,,,,,,,,,,,,,,,,,,,Good,2022-01-10T00:00:00Z,,,PRJNA745162,SAMN20148047,GCA_021410345.1,,JAHYNB000000000,,WGS,Illumina NextSeq,48x,Unicycler v. 0.4.7,,,142,6615877,41.97634,13,161037,65,4,,5438,97.23,95.72,0.22,99.78,,,,,,,USA,Missouri,,,North America,"USA: St. Louis, MO",,Homo sapiens,Human,,,,Human,,,,sample_type:single cell,,2022-02-02T19:28:26.227Z,2022-02-02T19:28:26.227Z
28116.1761,Bacteroides ovatus BJH_49,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,BJH_49,,,,,,,,,,,,,,,,,,,,Good,2022-01-10T00:00:00Z,,,PRJNA745162,SAMN20148048,GCA_021410325.1,,JAHYNA000000000,,WGS,Illumina NextSeq,95x,Unicycler v. 0.4.7,,,115,6608361,41.982815,13,173965,65,3,,5413,97.23,95.72,0.22,99.78,,,,,,,USA,Missouri,,,North America,"USA: St. Louis, MO",,Homo sapiens,Human,,,,Human,,,,sample_type:single cell,,2022-02-02T19:28:32.140Z,2022-02-02T19:28:32.140Z
