Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,State/Province,County,City,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Sex,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
818.2784,Bacteroides thetaiotaomicron S_666,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,S_666,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37770258,GCA_034134305.1,,JAWYXH000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,84,5771652,42.85449,12,154860,31,,,4612,99.5,98.3,2.6,99.8,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T21:04:05.528Z,2023-12-28T21:04:05.528Z
818.2785,Bacteroides thetaiotaomicron S_655,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,S_655,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37770247,GCA_034134565.1,,JAWYWW000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,52,6035226,42.81344,8,250353,49,,,4886,99.6,99,,99.8,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T21:04:31.737Z,2023-12-28T21:04:31.737Z
818.2786,Bacteroides thetaiotaomicron S_648,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,S_648,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37770240,GCA_034134685.1,,JAWYWP000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,69,6504433,42.844803,13,182788,42,1,,5398,98.5,98.2,,98,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T21:04:51.993Z,2023-12-28T21:04:51.993Z
818.2787,Bacteroides thetaiotaomicron S_646,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,S_646,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37770238,GCA_034134725.1,,JAWYWN000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,177,5960162,42.74851,29,62157,23,,,4846,95.9,94.9,3,93.6,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T21:05:01.047Z,2023-12-28T21:05:01.047Z
818.2788,Bacteroides thetaiotaomicron S_642,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,S_642,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37770234,GCA_034134865.1,,JAWYWJ000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,55,5975728,42.852036,11,196865,40,,,4888,99.6,99,0.2,100,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T21:05:15.084Z,2023-12-28T21:05:15.084Z
818.2789,Bacteroides thetaiotaomicron S_629,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,S_629,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37770221,GCA_034135085.1,,JAWYVW000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,458,5674084,42.757713,73,22851,13,,,4693,93.3,91.4,16.7,20.8,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T21:05:44.956Z,2023-12-28T21:05:44.956Z
818.2791,Bacteroides thetaiotaomicron S_625,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,S_625,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37770217,GCA_034135145.1,,JAWYVS000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,110,5781109,42.89102,19,100580,27,,,4681,95.2,94.5,2.1,90.3,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T21:05:50.649Z,2023-12-28T21:05:50.649Z
818.279,Bacteroides thetaiotaomicron S_624,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,S_624,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37770216,GCA_034135185.1,,JAWYVR000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,126,5850324,42.82176,22,84797,28,1,,4700,97,96.1,2.3,94.1,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T21:05:47.100Z,2023-12-28T21:05:47.100Z
818.2792,Bacteroides thetaiotaomicron S_621,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,S_621,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37770213,GCA_034135225.1,,JAWYVO000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,51,5752792,42.74785,9,220882,41,1,,4524,99.3,98.7,,99.8,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T21:06:03.156Z,2023-12-28T21:06:03.156Z
818.2793,Bacteroides thetaiotaomicron S_616,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,S_616,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37770208,GCA_034135425.1,,JAWYVK000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,90,5979274,42.79598,17,119735,48,,,4874,96.5,96,,94.5,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T21:06:10.201Z,2023-12-28T21:06:10.201Z
818.2795,Bacteroides thetaiotaomicron S_614,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,S_614,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37770206,GCA_034135485.1,,JAWYVI000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,100,5610552,42.883804,19,94202,31,,,4438,96.9,96.5,0.9,94.9,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T21:06:12.520Z,2023-12-28T21:06:12.520Z
818.2794,Bacteroides thetaiotaomicron S_611,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,S_611,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37770203,GCA_034135585.1,,JAWYVF000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,305,5542376,42.9153,53,30979,30,1,,4506,98.3,96,5.8,96.5,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T21:06:14.501Z,2023-12-28T21:06:14.501Z
818.2796,Bacteroides thetaiotaomicron S_607,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,S_607,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37770199,GCA_034135705.1,,JAWYVB000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,80,5908695,42.834476,14,135737,36,1,,4803,99.5,99.2,,99.8,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T21:06:37.278Z,2023-12-28T21:06:37.278Z
818.2797,Bacteroides thetaiotaomicron S_604,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,S_604,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37770196,GCA_034135825.1,,JAWYUY000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,103,6013478,42.77561,14,112937,33,1,,4853,98.6,97.9,0.9,97.1,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T21:06:39.541Z,2023-12-28T21:06:39.541Z
818.2798,Bacteroides thetaiotaomicron S_597,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,S_597,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37770189,GCA_034136145.1,,JAWYUR000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,327,5415517,42.920715,44,34261,19,,,4453,94,93.1,3.6,89.5,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T21:06:56.083Z,2023-12-28T21:06:56.083Z
818.2799,Bacteroides thetaiotaomicron S_595,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,S_595,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37770187,GCA_034136225.1,,JAWYUP000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,139,5871731,42.752842,23,72098,21,,,4693,96.5,95.6,1.8,94.3,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T21:07:05.456Z,2023-12-28T21:07:05.456Z
818.2704,Bacteroides thetaiotaomicron S_59,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,S_59,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37768750,GCA_034124745.1,,JAWYAP000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,253,5531901,42.809555,40,38197,6,,,4437,92.2,91.3,3,85.9,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T19:07:47.287Z,2023-12-28T19:07:47.287Z
818.2801,Bacteroides thetaiotaomicron S_587,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,S_587,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37770179,GCA_034136525.1,,JAWYUH000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,52,5959098,42.844097,10,216831,45,,,4825,99.3,98.9,,98.2,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T21:07:32.365Z,2023-12-28T21:07:32.365Z
818.28,Bacteroides thetaiotaomicron S_586,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,S_586,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37770178,GCA_034136585.1,,JAWYUG000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,105,5555198,42.711258,16,99964,24,1,,4377,95.1,94.7,0.2,90.8,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T21:07:28.232Z,2023-12-28T21:07:28.232Z
818.2802,Bacteroides thetaiotaomicron S_583,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,S_583,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37770175,GCA_034136685.1,,JAWYUD000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,78,5733038,42.6352,14,147562,44,,,4555,99.3,99,,95.8,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T21:07:34.394Z,2023-12-28T21:07:34.394Z
818.2803,Bacteroides thetaiotaomicron S_580,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,S_580,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37770172,GCA_034136805.1,,JAWYUA000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,72,6051357,42.713192,14,154486,43,,,4915,99.3,99.3,,98.9,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T21:07:46.531Z,2023-12-28T21:07:46.531Z
818.2703,Bacteroides thetaiotaomicron S_58,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,S_58,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37768749,GCA_034124685.1,,JAWYAO000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,37,6178966,42.857227,8,270129,48,,,5036,100,99.7,,100,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T19:07:39.279Z,2023-12-28T19:07:39.279Z
818.2804,Bacteroides thetaiotaomicron S_570,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,S_570,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37770162,GCA_034137165.1,,JAWYTQ000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,556,5361106,42.789127,100,16150,14,,,4522,89.8,87.5,6.1,80.7,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T21:08:22.664Z,2023-12-28T21:08:22.664Z
818.2805,Bacteroides thetaiotaomicron S_567,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,S_567,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37770159,GCA_034137285.1,,JAWYTN000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,445,5481790,42.74507,88,20141,18,1,,4713,97.5,94.8,5.2,96.7,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T21:08:25.390Z,2023-12-28T21:08:25.390Z
818.2714,Bacteroides thetaiotaomicron S_560,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,S_560,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37770152,GCA_034126085.1,,JAWYTG000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,253,5748176,43.008785,46,36213,25,1,,4624,95.1,94,2.8,91.2,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T20:00:15.837Z,2023-12-28T20:00:15.837Z
818.2806,Bacteroides thetaiotaomicron S_554,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,S_554,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37770146,GCA_034137525.1,,JAWYTA000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,132,5624733,42.6956,24,72772,22,1,,4506,95.7,95.1,1.2,91.6,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T21:08:32.176Z,2023-12-28T21:08:32.176Z
818.2715,Bacteroides thetaiotaomicron S_551,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,S_551,,,,,,,,,,,,,,,,,,,,Good,2023-12-06T00:00:00Z,,,PRJNA1026956,SAMN37770143,GCA_034126245.1,,JAWYSX000000000,,,Illumina NovaSeq,12x,Vamb v. 01:00:00,,,75,6147338,42.826923,13,156854,38,,,5103,99.2,98.7,0.2,99.8,,feces,,,,,Denmark,,,,Europe,Denmark: Copenhagen,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2023-12-28T20:00:35.434Z,2023-12-28T20:00:35.434Z
